#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 21901549, SEN S/N: 21895908, LBL: Temp)","RH, % (LGR S/N: 21901549, SEN S/N: 21895908, LBL: RH)","Water Content, m³/m³ (LGR S/N: 21901549, SEN S/N: 21900338, LBL: Water Content)","Solar Radiation, W/m² (LGR S/N: 21901549, SEN S/N: 21903641, LBL: Solar Radiation)","Wind Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Gust Speed)","Wind Direction, ø (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Direction)","Rain, in (LGR S/N: 21901549, SEN S/N: 21907471, LBL: Rain)"
1502,3/24/2024 5:39,46.463,80.435,0.3854,0.6,1.5,5.23,244.3,0
1503,3/24/2024 5:54,47.7,76.805,0.3854,8.1,1.5,4.47,268.1,0
1504,3/24/2024 6:09,48.78,73.201,0.3854,16.9,2.24,5.23,256.9,0
1505,3/24/2024 6:24,49.474,70.202,0.3854,25.6,1.5,4.47,286.4,0
1506,3/24/2024 6:39,49.397,69.772,0.3854,25.6,0.74,3,301.8,0
1507,3/24/2024 6:54,51.829,65.582,0.3854,131.9,1.5,4.47,320.1,0
1508,3/24/2024 7:09,50.749,66.648,0.3854,63.1,2.24,5.97,283.6,0
1509,3/24/2024 7:24,53.838,64.968,0.3854,143.1,2.24,7.47,252.7,0
1510,3/24/2024 7:39,52.331,63.5,0.3854,116.9,2.24,5.97,223.2,0
1511,3/24/2024 7:54,56.424,59.869,0.3859,421.9,2.24,6.73,282.2,0
1512,3/24/2024 8:09,57.659,58.566,0.3865,456.9,2.24,6.73,256.9,0
1513,3/24/2024 8:24,57.312,58.431,0.3865,484.4,2.24,4.47,261.1,0
1514,3/24/2024 8:39,58.509,56.22,0.3859,528.1,1.5,5.23,237.3,0
1515,3/24/2024 8:54,59.088,56.638,0.3865,610.6,2.24,6.73,251.3,0
1516,3/24/2024 9:09,59.628,54.162,0.3859,609.4,2.24,5.23,261.1,0
1517,3/24/2024 9:24,59.821,54.217,0.3865,654.4,3,10.47,293.4,0
1518,3/24/2024 9:39,61.52,53.544,0.3872,716.9,3,7.47,256.9,0
1519,3/24/2024 9:54,64.029,50.22,0.3872,414.4,1.5,4.47,210.6,0
1520,3/24/2024 10:09,61.867,48.623,0.3872,890.6,1.5,8.21,231.6,0
1521,3/24/2024 10:24,63.837,47.71,0.3877,379.4,2.24,5.23,214.8,0
1522,3/24/2024 10:39,59.473,55.911,0.3872,400.6,1.5,5.23,303.2,0
1523,3/24/2024 10:54,58.122,58.831,0.3877,258.1,1.5,6.73,262.5,0
1524,3/24/2024 11:09,56.232,63.716,0.3877,213.1,2.24,5.23,244.3,0
1525,3/24/2024 11:24,54.88,63.073,0.3877,148.1,1.5,5.23,241.5,0
1526,3/24/2024 11:39,54.687,68.138,0.3872,149.4,1.5,4.47,190.9,0
1527,3/24/2024 11:54,54.3,67.829,0.3877,156.9,1.5,6.73,210.6,0
1528,3/24/2024 12:09,55.535,66.241,0.3877,203.1,1.5,3.74,190.9,0
1529,3/24/2024 12:24,56.579,62.795,0.3883,176.9,0.74,3.74,265.3,0
1530,3/24/2024 12:39,58.006,58.166,0.3883,245.6,1.5,4.47,275.2,0
1531,3/24/2024 12:54,59.126,55.343,0.3883,430.6,1.5,6.73,237.3,0
1532,3/24/2024 13:09,57.736,56.854,0.3877,159.4,2.24,6.73,227.4,0
1533,3/24/2024 13:24,55.42,69.299,0.389,190.6,2.24,8.97,216.2,0
1534,3/24/2024 13:39,56.424,71.469,0.3883,295.6,1.5,3.74,228.8,0
1535,3/24/2024 13:54,54.763,69.248,0.3883,153.1,2.24,5.97,261.1,0
1536,3/24/2024 14:09,55.882,66.897,0.3877,161.9,1.5,5.97,234.5,0
1537,3/24/2024 14:24,56.539,66.337,0.3883,325.6,2.24,6.73,220.4,0
1538,3/24/2024 14:39,56.347,64.845,0.389,229.4,1.5,5.23,273.8,0
1539,3/24/2024 14:54,55.265,65.005,0.3883,715.6,2.24,8.21,292,0
1540,3/24/2024 15:09,56.732,61.495,0.3883,90.6,3.74,8.97,262.5,0
1541,3/24/2024 15:24,57.119,58.698,0.389,53.1,3,9.71,338.3,0
1542,3/24/2024 15:39,57.504,55.865,0.3883,116.9,3,8.97,268.1,0
1543,3/24/2024 15:54,58.354,55.685,0.3883,61.9,2.24,7.47,40.7,0
1544,3/24/2024 16:09,56.655,63.171,0.3883,51.9,1.5,5.97,336.9,0
1545,3/24/2024 16:24,55.459,69.36,0.3877,65.6,2.24,6.73,322.9,0
1546,3/24/2024 16:39,55.188,68.083,0.3877,31.9,1.5,5.97,275.2,0
1547,3/24/2024 16:54,54.918,66.735,0.3872,25.6,2.24,4.47,35.1,0
1548,3/24/2024 17:09,54.493,67.314,0.3877,23.1,2.24,5.97,355.2,0
1549,3/24/2024 17:24,54.34,66.357,0.3872,21.9,1.5,8.97,344,0
1550,3/24/2024 17:39,54.03,68.956,0.3877,40.6,1.5,5.97,35.1,0
1551,3/24/2024 17:54,53.296,73.3,0.3872,13.1,1.5,3.74,39.3,0
1552,3/24/2024 18:09,52.408,74.304,0.3877,4.4,1.5,5.23,39.3,0
1553,3/24/2024 18:24,52.216,73.808,0.3872,0.6,1.5,3.74,28.1,0
1554,3/24/2024 18:39,52.138,74.231,0.3872,0.6,1.5,4.47,33.7,0
1555,3/24/2024 18:54,52.718,72.11,0.3865,0.6,2.24,6.73,36.5,0
1556,3/24/2024 19:09,52.756,71.958,0.3872,0.6,2.24,8.97,30.9,0
1557,3/24/2024 19:24,52.873,68.017,0.3872,0.6,3,7.47,22.5,0
1558,3/24/2024 19:39,53.373,62.872,0.3877,0.6,3.74,10.47,29.5,0
1559,3/24/2024 19:54,53.683,58.978,0.3872,0.6,3.74,11.21,29.5,0
1560,3/24/2024 20:09,53.953,58.048,0.3872,0.6,3.74,11.21,22.5,0
1561,3/24/2024 20:24,54.415,55.595,0.3872,0.6,3.74,11.21,28.1,0
1562,3/24/2024 20:39,54.455,54.861,0.3872,0.6,3,10.47,29.5,0
1563,3/24/2024 20:54,54.57,54.446,0.3865,0.6,3.74,13.44,21.1,0
1564,3/24/2024 21:09,54.455,53.909,0.3872,0.6,3,11.21,22.5,0
1565,3/24/2024 21:24,54.61,53.822,0.3865,0.6,3,9.71,21.1,0
1566,3/24/2024 21:39,54.648,52.7,0.3872,0.6,3,8.21,23.9,0
1567,3/24/2024 21:54,54.84,50.838,0.3865,0.6,3,11.21,21.1,0
1568,3/24/2024 22:09,55.035,51.286,0.3865,0.6,3,9.71,23.9,0
1569,3/24/2024 22:24,54.532,53.666,0.3865,0.6,1.5,5.97,346.8,0
1570,3/24/2024 22:39,54.415,52.952,0.3865,0.6,1.5,6.73,37.9,0
1571,3/24/2024 22:54,53.992,53.928,0.3865,0.6,1.5,4.47,25.3,0
1572,3/24/2024 23:09,54.03,54.45,0.3865,0.6,2.24,9.71,329.9,0
1573,3/24/2024 23:24,54.223,53.442,0.3865,0.6,1.5,4.47,42.1,0
1574,3/24/2024 23:39,52.216,63.554,0.3865,0.6,1.5,5.23,262.5,0
1575,3/24/2024 23:54,50.092,72.477,0.3859,0.6,1.5,5.97,136.2,0
1576,3/25/2024 0:09,50.594,71.608,0.3859,0.6,1.5,10.47,61.8,0
1577,3/25/2024 0:24,50.014,72.638,0.3859,0.6,1.5,5.97,78.6,0
1578,3/25/2024 0:39,49.359,73.75,0.3859,0.6,0.74,2.24,54.8,0
1579,3/25/2024 0:54,48.394,76.26,0.3859,0.6,0.74,1.5,29.5,0
1580,3/25/2024 1:09,47.892,75.683,0.3859,0.6,0.74,2.24,36.5,0
1581,3/25/2024 1:24,48.007,73.249,0.3854,0.6,0.74,2.24,19.7,0
1582,3/25/2024 1:39,47.737,72.724,0.3854,0.6,1.5,3,4.2,0
1583,3/25/2024 1:54,46.81,75.875,0.3854,0.6,0.74,2.24,355.2,0
1584,3/25/2024 2:09,45.961,76.443,0.3854,0.6,0.74,2.24,351,0
1585,3/25/2024 2:24,45.306,79.048,0.3854,0.6,0,1.5,351,0
1586,3/25/2024 2:39,46.386,77.943,0.3854,0.6,0,1.5,351,0
1587,3/25/2024 2:54,44.996,81.543,0.3854,0.6,0,1.5,351,0
1588,3/25/2024 3:09,44.224,81.071,0.3854,0.6,0.74,1.5,12.6,0
1589,3/25/2024 3:24,44.919,79.902,0.3854,0.6,0.74,2.24,25.3,0
1590,3/25/2024 3:39,45.73,75.375,0.3854,0.6,0.74,2.24,8.4,0
1591,3/25/2024 3:54,45.613,77.377,0.3854,0.6,0.74,2.24,355.2,0
1592,3/25/2024 4:09,44.649,79.716,0.3854,0.6,0.74,2.24,28.1,0
1593,3/25/2024 4:24,46.193,74.842,0.3854,0.6,0.74,3,355.2,0
1594,3/25/2024 4:39,46.965,72.05,0.3854,0.6,0.74,2.24,12.6,0
1595,3/25/2024 4:54,45.73,76.973,0.3847,0.6,0.74,2.24,5.6,0
1596,3/25/2024 5:09,45.73,77.174,0.3847,0.6,0.74,2.24,33.7,0
1597,3/25/2024 5:24,47.622,72.033,0.3847,0.6,0.74,2.24,9.8,0
1598,3/25/2024 5:39,47.505,72.93,0.3847,0.6,0.74,2.24,8.4,0
1599,3/25/2024 5:54,46.27,74.07,0.3847,3.1,0.74,2.24,37.9,0
1600,3/25/2024 6:09,49.167,66.737,0.3847,13.1,0.74,3,346.8,0
1601,3/25/2024 6:24,50.054,64.512,0.3847,15.6,0.74,2.24,336.9,0
1602,3/25/2024 6:39,51.211,60.305,0.3847,24.4,0.74,3.74,0,0
1603,3/25/2024 6:54,54.763,52.59,0.3847,176.9,0.74,5.23,49.1,0
1604,3/25/2024 7:09,57.544,58.285,0.3854,214.4,0.74,2.24,259.7,0
1605,3/25/2024 7:24,57.544,54.125,0.3854,270.6,0.74,3.74,247.1,0
1606,3/25/2024 7:39,60.13,53.858,0.3847,328.1,0.74,3,237.3,0
1607,3/25/2024 7:54,57.852,64.456,0.3854,344.4,0.74,2.24,189.5,0
1608,3/25/2024 8:09,58.933,60.999,0.3854,316.9,0.74,2.24,203.6,0
1609,3/25/2024 8:24,59.088,59.37,0.3847,483.1,1.5,3.74,226,0
1610,3/25/2024 8:39,61.25,57.351,0.3859,474.4,0.74,3,237.3,0
1611,3/25/2024 8:54,62.292,53.162,0.3859,600.6,0.74,3,228.8,0
1612,3/25/2024 9:09,63.372,55.172,0.3859,580.6,0.74,3.74,235.9,0
1613,3/25/2024 9:24,63.914,53.53,0.3859,458.1,1.5,3,261.1,0
1614,3/25/2024 9:39,65.187,47.337,0.3865,696.9,1.5,3.74,262.5,0
1615,3/25/2024 9:54,65.226,49.02,0.3859,706.9,1.5,3,271,0
1616,3/25/2024 10:09,67.35,42.396,0.3865,776.9,1.5,3,268.1,0
1617,3/25/2024 10:24,68.623,46.337,0.3872,779.4,1.5,3.74,262.5,0
1618,3/25/2024 10:39,66.231,50.655,0.3865,805.6,1.5,4.47,271,0
1619,3/25/2024 10:54,65.341,52.879,0.3872,514.4,1.5,3.74,251.3,0
1620,3/25/2024 11:09,66.306,48.806,0.3865,856.9,1.5,4.47,265.3,0
1621,3/25/2024 11:24,66.808,53.104,0.3877,850.6,1.5,3.74,249.9,0
1622,3/25/2024 11:39,67.698,49.189,0.3872,848.1,1.5,3.74,268.1,0
1623,3/25/2024 11:54,66.963,51.566,0.3877,906.9,2.24,4.47,255.5,0
1624,3/25/2024 12:09,66.693,50.417,0.3872,878.1,2.24,5.23,285,0
1625,3/25/2024 12:24,67.465,51.118,0.3883,886.9,2.24,5.23,255.5,0
1626,3/25/2024 12:39,67.928,52.367,0.3883,868.1,2.24,7.47,217.6,0
1627,3/25/2024 12:54,68.585,52.444,0.389,866.9,1.5,4.47,258.3,0
1628,3/25/2024 13:09,67.89,49.708,0.3883,750.6,2.24,4.47,259.7,0
1629,3/25/2024 13:24,67.89,49.323,0.389,874.4,2.24,4.47,258.3,0
1630,3/25/2024 13:39,65.959,52.782,0.389,585.6,2.24,5.23,273.8,0
1631,3/25/2024 13:54,65.766,54.44,0.3895,614.4,2.24,5.23,252.7,0
1632,3/25/2024 14:09,66.808,51.688,0.389,714.4,2.24,5.23,268.1,0
1633,3/25/2024 14:24,66.384,51.748,0.3895,640.6,2.24,5.97,212,0
1634,3/25/2024 14:39,66.771,52.261,0.3895,611.9,2.24,6.73,256.9,0
1635,3/25/2024 14:54,65.187,53.159,0.3895,265.6,2.24,7.47,268.1,0
1636,3/25/2024 15:09,64.184,55.627,0.3895,163.1,1.5,5.23,217.6,0
1637,3/25/2024 15:24,62.37,58.035,0.3902,80.6,2.24,5.23,248.5,0
1638,3/25/2024 15:39,61.25,59.136,0.3895,129.4,3,7.47,293.4,0
1639,3/25/2024 15:54,61.867,58.451,0.3895,48.1,2.24,6.73,296.2,0
1640,3/25/2024 16:09,61.48,58.717,0.3895,33.1,3,8.21,294.8,0
1641,3/25/2024 16:24,60.786,58.497,0.3895,118.1,1.5,4.47,346.8,0
1642,3/25/2024 16:39,61.635,56.529,0.389,115.6,1.5,3.74,355.2,0
1643,3/25/2024 16:54,60.786,57.943,0.3895,94.4,1.5,4.47,344,0
1644,3/25/2024 17:09,59.898,59.724,0.3895,60.6,1.5,3.74,19.7,0
1645,3/25/2024 17:24,59.049,61.367,0.389,38.1,2.24,4.47,23.9,0
1646,3/25/2024 17:39,58.199,63.957,0.389,31.9,1.5,3.74,11.2,0
1647,3/25/2024 17:54,57.389,64.552,0.3877,13.1,1.5,4.47,355.2,0
1648,3/25/2024 18:09,56.694,64.842,0.389,5.6,1.5,3,336.9,0
1649,3/25/2024 18:24,56.424,65.22,0.389,0.6,1.5,3.74,339.7,0
1650,3/25/2024 18:39,54.918,69.557,0.3883,0.6,0.74,3.74,310.3,0
1651,3/25/2024 18:54,53.645,72.114,0.3883,0.6,0.74,1.5,322.9,0
1652,3/25/2024 19:09,52.718,74.844,0.3877,0.6,0,1.5,327.1,0
1653,3/25/2024 19:24,52.795,71.287,0.3883,0.6,0.74,3,329.9,0
1654,3/25/2024 19:39,51.906,75.418,0.3883,0.6,0,1.5,285,0
1655,3/25/2024 19:54,51.211,79.048,0.3877,0.6,0,1.5,311.7,0
1656,3/25/2024 20:09,51.289,73.739,0.3872,0.6,0.74,3,339.7,0
1657,3/25/2024 20:24,54.455,66.461,0.3872,0.6,1.5,3.74,4.2,0
1658,3/25/2024 20:39,54.88,66.598,0.3877,0.6,1.5,4.47,346.8,0
1659,3/25/2024 20:54,54.532,66.833,0.3877,0.6,1.5,5.97,28.1,0
1660,3/25/2024 21:09,54.57,66.786,0.3877,0.6,2.24,4.47,33.7,0
1661,3/25/2024 21:24,53.026,72.523,0.3865,0.6,2.24,8.21,2.8,0
1662,3/25/2024 21:39,50.479,78.608,0.3865,0.6,0,2.24,256.9,0
1663,3/25/2024 21:54,50.981,75.125,0.3877,0.6,1.5,5.23,311.7,0
1664,3/25/2024 22:09,54.532,64.411,0.3872,0.6,1.5,5.23,42.1,0
1665,3/25/2024 22:24,51.366,75.166,0.3872,0.6,1.5,4.47,68.8,0
1666,3/25/2024 22:39,49.012,81.566,0.3865,0.6,0,2.24,247.1,0
1667,3/25/2024 22:54,47.892,84.512,0.3859,0.6,0,1.5,255.5,0
1668,3/25/2024 23:09,47.853,84.72,0.3865,0.6,0.74,1.5,303.2,0
1669,3/25/2024 23:24,48.277,81.286,0.3859,0.6,0.74,2.24,28.1,0
1670,3/25/2024 23:39,52.988,66.082,0.3859,0.6,0.74,4.47,60.4,0
1671,3/25/2024 23:54,52.293,69.003,0.3865,0.6,0.74,3.74,85.6,0
1672,3/26/2024 0:09,51.946,70.791,0.3865,0.6,0.74,4.47,4.2,0
1673,3/26/2024 0:24,50.517,79.281,0.3859,0.6,0.74,3.74,290.6,0
1674,3/26/2024 0:39,50.014,83.232,0.3854,0.6,0.74,2.24,112.3,0
1675,3/26/2024 0:54,48.547,83.162,0.3854,0.6,0,1.5,94.1,0
1676,3/26/2024 1:09,47.467,87.63,0.3854,0.6,0.74,1.5,40.7,0
1677,3/26/2024 1:24,47.12,88.009,0.3854,0.6,0.74,2.24,40.7,0
1678,3/26/2024 1:39,47.235,83.249,0.3854,0.6,0.74,2.24,49.1,0
1679,3/26/2024 1:54,48.355,78.804,0.3847,0.6,0.74,3,5.6,0
1680,3/26/2024 2:09,49.359,75.412,0.3847,0.6,0.74,2.24,355.2,0
1681,3/26/2024 2:24,47.97,79.564,0.3847,0.6,0.74,1.5,9.8,0
1682,3/26/2024 2:39,46.695,84.201,0.384,0.6,0,0.74,18.3,0
1683,3/26/2024 2:54,46.888,83.68,0.3834,0.6,0,1.5,18.3,0
1684,3/26/2024 3:09,46.463,85.58,0.3834,0.6,0.74,1.5,11.2,0
1685,3/26/2024 3:24,46.618,87.402,0.3829,0.6,0.74,2.24,1.4,0
1686,3/26/2024 3:39,46.927,86.329,0.3829,0.6,0.74,2.24,56.2,0
1687,3/26/2024 3:54,47.158,85.748,0.3834,0.6,0.74,1.5,37.9,0
1688,3/26/2024 4:09,47.197,85.713,0.3829,0.6,0.74,2.24,348.2,0
1689,3/26/2024 4:24,46.85,87.391,0.3829,0.6,0.74,2.24,348.2,0
1690,3/26/2024 4:39,46,89.123,0.3829,0.6,0.74,2.24,28.1,0
1691,3/26/2024 4:54,45.113,91.287,0.3829,0.6,0.74,1.5,355.2,0
1692,3/26/2024 5:09,44.726,93.425,0.3822,0.6,0,0.74,0,0
1693,3/26/2024 5:24,44.841,93.965,0.3829,0.6,0,1.5,44.9,0
1694,3/26/2024 5:39,44.919,94.09,0.3822,0.6,0.74,1.5,56.2,0
1695,3/26/2024 5:54,44.726,93.953,0.3822,3.1,0.74,1.5,355.2,0
1696,3/26/2024 6:09,44.416,94.337,0.3822,11.9,0.74,1.5,0,0
1697,3/26/2024 6:24,44.919,95.004,0.3822,19.4,0.74,1.5,26.7,0
1698,3/26/2024 6:39,45.306,94.45,0.3822,35.6,0,1.5,47.7,0
1699,3/26/2024 6:54,49.552,86.088,0.3816,170.6,0.74,2.24,44.9,0
1700,3/26/2024 7:09,53.645,77.943,0.3816,215.6,0,1.5,33.7,0
1701,3/26/2024 7:24,55.188,75.119,0.3822,265.6,0,2.24,113.7,0
1702,3/26/2024 7:39,55.305,75.839,0.3829,318.1,0.74,3.74,214.8,0
1703,3/26/2024 7:54,56.617,73.516,0.3822,368.1,1.5,3.74,179.7,0
1704,3/26/2024 8:09,57.736,73.233,0.3829,423.1,1.5,3.74,174.1,0
1705,3/26/2024 8:24,57.466,72.238,0.3829,466.9,2.24,5.23,196.5,0
1706,3/26/2024 8:39,58.509,69.418,0.3822,519.4,1.5,3.74,183.9,0
1707,3/26/2024 8:54,59.551,65.261,0.3829,559.4,1.5,3.74,196.5,0
1708,3/26/2024 9:09,58.818,68.38,0.3829,604.4,1.5,4.47,164.3,0
1709,3/26/2024 9:24,59.743,70.874,0.3829,190.6,2.24,4.47,192.3,0
1710,3/26/2024 9:39,60.13,67.417,0.3834,456.9,2.24,5.23,181.1,0
1711,3/26/2024 9:54,60.438,67.189,0.3829,755.6,2.24,5.23,186.7,0
1712,3/26/2024 10:09,60.555,67.762,0.3834,773.1,2.24,5.23,178.3,0
1713,3/26/2024 10:24,60.478,66.671,0.3829,796.9,2.24,6.73,185.3,0
1714,3/26/2024 10:39,62.755,63.418,0.3834,941.9,2.24,4.47,176.9,0
1715,3/26/2024 10:54,62.06,65.01,0.3834,986.9,2.24,5.97,193.7,0
1716,3/26/2024 11:09,60.593,65.747,0.384,615.6,2.24,5.23,162.9,0
1717,3/26/2024 11:24,60.94,62.548,0.3834,430.6,1.5,4.47,189.5,0
1718,3/26/2024 11:39,59.589,64.407,0.384,444.4,1.5,3.74,192.3,0
1719,3/26/2024 11:54,62.1,60.218,0.384,1026.9,1.5,4.47,169.9,0
1720,3/26/2024 12:09,61.056,62.502,0.3847,465.6,2.24,5.97,189.5,0
1721,3/26/2024 12:24,59.976,66.229,0.384,360.6,1.5,3.74,186.7,0
1722,3/26/2024 12:39,62.872,63.276,0.3847,1015.6,1.5,4.47,176.9,0
1723,3/26/2024 12:54,62.562,59.847,0.3847,864.4,1.5,5.23,174.1,0
1724,3/26/2024 13:09,62.33,61.541,0.3847,590.6,2.24,5.97,198,0
1725,3/26/2024 13:24,63.412,60.136,0.3854,821.9,1.5,4.47,199.4,0
1726,3/26/2024 13:39,65.264,57.259,0.3854,768.1,1.5,3.74,233.1,0
1727,3/26/2024 13:54,63.412,59.612,0.3854,743.1,1.5,6.73,198,0
1728,3/26/2024 14:09,64.531,60.029,0.3859,699.4,1.5,4.47,190.9,0
1729,3/26/2024 14:24,63.759,60.52,0.3854,676.9,1.5,4.47,195.1,0
1730,3/26/2024 14:39,61.905,61.889,0.3859,659.4,1.5,3.74,183.9,0
1731,3/26/2024 14:54,61.713,61.92,0.3854,588.1,1.5,4.47,186.7,0
1732,3/26/2024 15:09,61.25,63.4,0.3859,273.1,1.5,3.74,195.1,0
1733,3/26/2024 15:24,60.285,64.187,0.3854,53.1,1.5,3.74,199.4,0
1734,3/26/2024 15:39,60.013,65.472,0.3854,43.1,1.5,3.74,168.5,0
1735,3/26/2024 15:54,60.013,65.409,0.3854,38.1,0.74,4.47,192.3,0
1736,3/26/2024 16:09,59.821,65.089,0.3859,34.4,0.74,3.74,169.9,0
1737,3/26/2024 16:24,59.551,68.756,0.3847,134.4,0.74,3.74,155.8,0
1738,3/26/2024 16:39,58.971,68.003,0.3854,29.4,0,2.24,220.4,0
1739,3/26/2024 16:54,58.431,69.245,0.3854,220.6,0.74,2.24,176.9,0
1740,3/26/2024 17:09,58.084,71.299,0.3854,23.1,0,0.74,168.5,0
1741,3/26/2024 17:24,58.624,70.047,0.3854,19.4,0.74,3,167.1,0
1742,3/26/2024 17:39,58.856,69.145,0.3847,15.6,0.74,3,151.6,0
1743,3/26/2024 17:54,57.621,73.059,0.3834,10.6,0.74,4.47,120.7,0
1744,3/26/2024 18:09,56.154,78.471,0.3847,4.4,0.74,3.74,5.6,0
1745,3/26/2024 18:24,54.57,82.123,0.384,0.6,0.74,1.5,47.7,0
1746,3/26/2024 18:39,53.373,85.345,0.384,0.6,0.74,2.24,21.1,0
1747,3/26/2024 18:54,52.948,85.301,0.3834,0.6,0.74,2.24,21.1,0
1748,3/26/2024 19:09,52.448,85.725,0.3834,0.6,0,1.5,19.7,0
1749,3/26/2024 19:24,51.868,85.603,0.384,0.6,0.74,1.5,15.4,0
1750,3/26/2024 19:39,51.598,86.261,0.3829,0.6,0.74,3,64.6,0
1751,3/26/2024 19:54,51.791,84.541,0.3829,0.6,0.74,2.24,33.7,0
1752,3/26/2024 20:09,50.904,87.831,0.3829,0.6,0,1.5,0,0
1753,3/26/2024 20:24,50.362,88.302,0.3829,0.6,0,1.5,0,0
1754,3/26/2024 20:39,49.707,89.064,0.3822,0.6,0,1.5,12.6,0
1755,3/26/2024 20:54,49.32,91.072,0.3822,0.6,0.74,2.24,37.9,0
1756,3/26/2024 21:09,48.625,92.18,0.3822,0.6,0,1.5,37.9,0
1757,3/26/2024 21:24,49.59,91.077,0.3822,0.6,0.74,3,35.1,0
1758,3/26/2024 21:39,51.406,87.659,0.3816,0.6,1.5,3.74,81.4,0
1759,3/26/2024 21:54,49.667,87.428,0.3822,0.6,0.74,3,175.5,0
1760,3/26/2024 22:09,48.47,89.763,0.3816,0.6,0,2.24,4.2,0
1761,3/26/2024 22:24,47.66,90.222,0.3816,0.6,0.74,3,1.4,0
1762,3/26/2024 22:39,47.043,90.634,0.3816,0.6,0,1.5,355.2,0
1763,3/26/2024 22:54,46.927,92.113,0.3811,0.6,0,1.5,355.2,0
1764,3/26/2024 23:09,47.12,91.617,0.3811,0.6,0.74,1.5,18.3,0
1765,3/26/2024 23:24,47.467,90.538,0.3811,0.6,0.74,1.5,9.8,0
1766,3/26/2024 23:39,47.583,89.918,0.3811,0.6,0.74,1.5,348.2,0
1767,3/26/2024 23:54,47.815,88.138,0.3811,0.6,0.74,2.24,335.5,0
1768,3/27/2024 0:09,47.853,88.893,0.3811,0.6,0.74,2.24,12.6,0
1769,3/27/2024 0:24,47.66,90.12,0.3811,0.6,0.74,2.24,44.9,0
1770,3/27/2024 0:39,48.2,88.22,0.3811,0.6,0.74,2.24,9.8,0
1771,3/27/2024 0:54,48.547,87.132,0.3811,0.6,0.74,2.24,5.6,0
1772,3/27/2024 1:09,48.277,87.25,0.3811,0.6,0.74,1.5,352.4,0
1773,3/27/2024 1:24,48.007,86.394,0.3811,0.6,0,1.5,352.4,0
1774,3/27/2024 1:39,47.583,77.678,0.3811,0.6,0.74,2.24,352.4,0
1775,3/27/2024 1:54,46.965,77.496,0.3804,0.6,0.74,1.5,352.4,0
1776,3/27/2024 2:09,45.883,81.971,0.3804,0.6,0,1.5,352.4,0
1777,3/27/2024 2:24,45.961,88.812,0.3804,0.6,0.74,1.5,352.4,0
1778,3/27/2024 2:39,45.73,84.627,0.3804,0.6,0,1.5,352.4,0
1779,3/27/2024 2:54,45.613,89.52,0.3804,0.6,0.74,1.5,352.4,0
1780,3/27/2024 3:09,46.116,87.584,0.3804,0.6,0.74,1.5,352.4,0
1781,3/27/2024 3:24,45.768,88.794,0.3804,0.6,0,1.5,352.4,0
1782,3/27/2024 3:39,45.808,88.322,0.3804,0.6,0.74,1.5,352.4,0
1783,3/27/2024 3:54,45.883,87.469,0.3804,0.6,0.74,1.5,2.8,0
1784,3/27/2024 4:09,46.773,83.868,0.3804,0.6,0.74,1.5,29.5,0
1785,3/27/2024 4:24,46.81,85.748,0.3804,0.6,0.74,1.5,57.6,0
1786,3/27/2024 4:39,48.317,86.572,0.3804,0.6,0.74,2.24,30.9,0
1787,3/27/2024 4:54,48.664,86.775,0.3804,0.6,0.74,2.24,14,0
1788,3/27/2024 5:09,47.775,87.942,0.3804,0.6,0.74,1.5,1.4,0
1789,3/27/2024 5:24,46.425,90.657,0.3798,0.6,0,1.5,2.8,0
1790,3/27/2024 5:39,46.386,92.015,0.3798,0.6,0.74,1.5,0,0
1791,3/27/2024 5:54,46.618,90.95,0.3798,4.4,0.74,1.5,4.2,0
1792,3/27/2024 6:09,46.425,91.632,0.3798,11.9,0.74,1.5,355.2,0
1793,3/27/2024 6:24,46.503,91.704,0.3798,19.4,0,1.5,355.2,0
1794,3/27/2024 6:39,47.003,91.957,0.3798,36.9,0,1.5,352.4,0
1795,3/27/2024 6:54,51.134,84.009,0.3798,165.6,0,1.5,8.4,0
1796,3/27/2024 7:09,54.455,76.21,0.3798,225.6,0,1.5,39.3,0
1797,3/27/2024 7:24,57.274,73.799,0.3811,274.4,0,1.5,70.2,0
1798,3/27/2024 7:39,57.389,73.91,0.3811,326.9,0.74,2.24,167.1,0
1799,3/27/2024 7:54,57.929,74.597,0.3804,366.9,1.5,3,169.9,0
1800,3/27/2024 8:09,58.431,73.022,0.3804,426.9,1.5,3.74,185.3,0
1801,3/27/2024 8:24,58.431,73.155,0.3804,436.9,1.5,3.74,185.3,0
1802,3/27/2024 8:39,59.241,69.772,0.3804,494.4,1.5,3.74,186.7,0
1803,3/27/2024 8:54,59.743,69.912,0.3811,535.6,1.5,3,168.5,0
1804,3/27/2024 9:09,61.25,64.251,0.3811,619.4,1.5,5.97,179.7,0
1805,3/27/2024 9:24,61.558,63.267,0.3811,615.6,1.5,4.47,202.2,0
1806,3/27/2024 9:39,61.675,63.857,0.3811,698.1,1.5,5.97,181.1,0
1807,3/27/2024 9:54,62.137,62.502,0.3816,708.1,1.5,4.47,193.7,0
1808,3/27/2024 10:09,61.983,62.579,0.3816,650.6,1.5,4.47,186.7,0
